danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,Song Title,Artist
0.547,0.28,0.45454545454545453,0.6998732202067486,1,0.027,0.932,0.00782,0.188,0.653,0.5065387028468356,audio_features,3RRKZ8a8SCtiPZ5qdK2Hos,spotify:track:3RRKZ8a8SCtiPZ5qdK2Hos,https://api.spotify.com/v1/tracks/3RRKZ8a8SCtiPZ5qdK2Hos,https://api.spotify.com/v1/audio-analysis/3RRKZ8a8SCtiPZ5qdK2Hos,141773,4,country,There Won't Be Anymore,Charlie Rich
0.774,0.684,0.09090909090909091,0.27580767657883976,0,0.0408,0.0687,9.34e-05,0.0765,0.354,0.4780396671316937,audio_features,1ak0S3NhwWrUgNlQhJ1412,spotify:track:1ak0S3NhwWrUgNlQhJ1412,https://api.spotify.com/v1/tracks/1ak0S3NhwWrUgNlQhJ1412,https://api.spotify.com/v1/audio-analysis/1ak0S3NhwWrUgNlQhJ1412,236827,4,rnb,Case Of The Ex (Whatcha Gonna Do),Mýa
0.714,0.522,0.6363636363636364,0.4765457382484884,1,0.0283,0.455,1.02e-05,0.0967,0.69,0.5946200298015842,audio_features,4H2TRR9FjnnIwxGnIt9stO,spotify:track:4H2TRR9FjnnIwxGnIt9stO,https://api.spotify.com/v1/tracks/4H2TRR9FjnnIwxGnIt9stO,https://api.spotify.com/v1/audio-analysis/4H2TRR9FjnnIwxGnIt9stO,168000,4,country,Killin' Time,Clint Black
0.6,0.0245,0.18181818181818182,0.6401889222842422,1,0.0714,0.981,0.878,0.092,0.239,0.3640557989750577,audio_features,4IlmdgYfHujWUIOdp6sLyz,spotify:track:4IlmdgYfHujWUIOdp6sLyz,https://api.spotify.com/v1/tracks/4IlmdgYfHujWUIOdp6sLyz,https://api.spotify.com/v1/audio-analysis/4IlmdgYfHujWUIOdp6sLyz,285440,4,classical,"Larghetto and Allegro, K.Anh. 229: Larghetto",Wolfgang Amadeus Mozart
0.732,0.69,0.0,0.3872769588828549,0,0.134,0.291,0.0,0.116,0.758,0.7082246367843973,audio_features,4jTiyLlOJVJj3mCr7yfPQD,spotify:track:4jTiyLlOJVJj3mCr7yfPQD,https://api.spotify.com/v1/tracks/4jTiyLlOJVJj3mCr7yfPQD,https://api.spotify.com/v1/audio-analysis/4jTiyLlOJVJj3mCr7yfPQD,206307,4,rap,This Could Be Us,Rae Sremmurd
0.419,0.677,0.36363636363636365,0.34228299379982285,1,0.0343,0.00101,9.99e-05,0.211,0.684,0.6520338074202692,audio_features,1GqlvSEtMx5xbGptxOTTyk,spotify:track:1GqlvSEtMx5xbGptxOTTyk,https://api.spotify.com/v1/tracks/1GqlvSEtMx5xbGptxOTTyk,https://api.spotify.com/v1/audio-analysis/1GqlvSEtMx5xbGptxOTTyk,303587,4,rock,Peace of Mind,Boston
0.279,0.0292,0.7272727272727273,0.7193001288106482,1,0.0406,0.987,0.902,0.104,0.0338,0.7056516331470271,audio_features,2u9VGZmVz7Rm01SfDgzcfA,spotify:track:2u9VGZmVz7Rm01SfDgzcfA,https://api.spotify.com/v1/tracks/2u9VGZmVz7Rm01SfDgzcfA,https://api.spotify.com/v1/audio-analysis/2u9VGZmVz7Rm01SfDgzcfA,293147,3,classical,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",Franz Liszt
0.764,0.475,0.0,0.9788983708301008,1,0.114,0.345,0.0,0.14,0.34,0.6433878672375813,audio_features,40yJGQyEaBbIkXpwMFkXip,spotify:track:40yJGQyEaBbIkXpwMFkXip,https://api.spotify.com/v1/tracks/40yJGQyEaBbIkXpwMFkXip,https://api.spotify.com/v1/audio-analysis/40yJGQyEaBbIkXpwMFkXip,243270,4,rap,One Night,Lil Yachty
0.149,0.128,0.18181818181818182,0.5490285530270502,1,0.0462,0.944,0.928,0.0703,0.113,0.2444275857086088,audio_features,0CJuLeZpCdqrqoCMXWZw8k,spotify:track:0CJuLeZpCdqrqoCMXWZw8k,https://api.spotify.com/v1/tracks/0CJuLeZpCdqrqoCMXWZw8k,https://api.spotify.com/v1/audio-analysis/0CJuLeZpCdqrqoCMXWZw8k,415813,3,classical,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers",Pyotr Ilyich Tchaikovsky
0.285,0.0719,0.45454545454545453,0.5211195792185487,0,0.0404,0.973,0.933,0.112,0.0529,0.47378552591514556,audio_features,5fPJEybjtk8fjQzEEUeSPx,spotify:track:5fPJEybjtk8fjQzEEUeSPx,https://api.spotify.com/v1/tracks/5fPJEybjtk8fjQzEEUeSPx,https://api.spotify.com/v1/audio-analysis/5fPJEybjtk8fjQzEEUeSPx,216028,4,classical,Gnossienne: No. 1 (Arr. for Viola and Harp),Carrie Frey
0.754,0.86,0.2727272727272727,0.39317637436466674,0,0.0382,0.0521,0.000945,0.372,0.848,0.5014877613338147,audio_features,1foEfzZaWdicH22pCxx52P,spotify:track:1foEfzZaWdicH22pCxx52P,https://api.spotify.com/v1/tracks/1foEfzZaWdicH22pCxx52P,https://api.spotify.com/v1/audio-analysis/1foEfzZaWdicH22pCxx52P,191027,4,rnb,Work - Freemasons Radio Edit,Kelly Rowland
0.721,0.521,0.18181818181818182,0.44967891939769705,1,0.0613,0.0708,0.00545,0.127,0.942,0.6287465209508976,audio_features,1i6N76fftMZhijOzFQ5ZtL,spotify:track:1i6N76fftMZhijOzFQ5ZtL,https://api.spotify.com/v1/tracks/1i6N76fftMZhijOzFQ5ZtL,https://api.spotify.com/v1/audio-analysis/1i6N76fftMZhijOzFQ5ZtL,261413,4,rock,Psycho Killer - 2005 Remaster,Talking Heads
0.574,0.0231,0.0,0.8054959209961355,1,0.0506,0.996,0.916,0.136,0.507,0.5372689880113746,audio_features,3OsjW5E7AeF9OBRY8wS8nV,spotify:track:3OsjW5E7AeF9OBRY8wS8nV,https://api.spotify.com/v1/tracks/3OsjW5E7AeF9OBRY8wS8nV,https://api.spotify.com/v1/audio-analysis/3OsjW5E7AeF9OBRY8wS8nV,65572,3,classical,Les Trois Valses distinguées du précieux dégoûté - II. Son Binocle,Erik Satie
0.713,0.678,0.45454545454545453,0.20593561955950224,0,0.102,0.273,0.0,0.149,0.734,0.6731949308800718,audio_features,7H6ev70Weq6DdpZyyTmUXk,spotify:track:7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/tracks/7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/audio-analysis/7H6ev70Weq6DdpZyyTmUXk,271333,4,rnb,Say My Name,Destiny's Child
0.363,0.361,0.8181818181818182,0.7020674858591769,1,0.0499,0.623,0.00119,0.154,0.612,0.9200797976629285,audio_features,7nVQ8mo77KaUvhUQzh4vMy,spotify:track:7nVQ8mo77KaUvhUQzh4vMy,https://api.spotify.com/v1/tracks/7nVQ8mo77KaUvhUQzh4vMy,https://api.spotify.com/v1/audio-analysis/7nVQ8mo77KaUvhUQzh4vMy,152867,3,country,Mammas Don't Let Your Babies Grow up to Be Cowboys,Waylon Jennings
0.66,0.775,0.18181818181818182,0.3821567106283941,1,0.172,0.0553,0.0,0.129,0.635,0.7773482167165805,audio_features,4HbiCvH1R7mVOJ7KY7JQBD,spotify:track:4HbiCvH1R7mVOJ7KY7JQBD,https://api.spotify.com/v1/tracks/4HbiCvH1R7mVOJ7KY7JQBD,https://api.spotify.com/v1/audio-analysis/4HbiCvH1R7mVOJ7KY7JQBD,157643,4,rap,GUMMO,6ix9ine
0.614,0.68,0.5454545454545454,0.22332748195826022,1,0.0289,0.369,1.84e-06,0.115,0.707,0.735035487412752,audio_features,6foY66mWZN0pSRjZ408c00,spotify:track:6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/tracks/6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/audio-analysis/6foY66mWZN0pSRjZ408c00,234347,4,country,Whiskey Glasses,Morgan Wallen
0.741,0.58,0.36363636363636365,0.5009964570416298,1,0.0304,0.117,3.31e-05,0.212,0.944,0.650624313765544,audio_features,0vOkmmJEtjuFZDzrQSFzEE,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/audio-analysis/0vOkmmJEtjuFZDzrQSFzEE,171267,4,rock,Hit Me With Your Best Shot,Pat Benatar
0.794,0.51,0.8181818181818182,0.5674166020170675,1,0.42,0.0505,1.81e-06,0.0562,0.18,0.8310224488280573,audio_features,19gEmPjfqSZT0ulDRfjl0m,spotify:track:19gEmPjfqSZT0ulDRfjl0m,https://api.spotify.com/v1/tracks/19gEmPjfqSZT0ulDRfjl0m,https://api.spotify.com/v1/audio-analysis/19gEmPjfqSZT0ulDRfjl0m,194561,4,rap,Hot N*gga,Bobby Shmurda
0.429,0.104,0.36363636363636365,0.49578681837698585,1,0.087,0.991,0.933,0.109,0.196,0.3898806298286086,audio_features,54ujcOYH8BleF6uWEPPlUn,spotify:track:54ujcOYH8BleF6uWEPPlUn,https://api.spotify.com/v1/tracks/54ujcOYH8BleF6uWEPPlUn,https://api.spotify.com/v1/audio-analysis/54ujcOYH8BleF6uWEPPlUn,125750,1,classical,Lágrima (Preludio),Francisco Tárrega
0.772,0.413,0.0,0.6356089992242048,0,0.089,0.0361,0.0,0.111,0.211,0.6532435710219539,audio_features,01Lr5YepbgjXAWR9iOEyH1,spotify:track:01Lr5YepbgjXAWR9iOEyH1,https://api.spotify.com/v1/tracks/01Lr5YepbgjXAWR9iOEyH1,https://api.spotify.com/v1/audio-analysis/01Lr5YepbgjXAWR9iOEyH1,246213,4,rap,Love Sosa,Chief Keef
0.85,0.7,0.6363636363636364,0.37915522579891336,1,0.0478,0.0616,1.8e-06,0.244,0.722,0.4969366750241456,audio_features,3Gf5nttwcX9aaSQXRWidEZ,spotify:track:3Gf5nttwcX9aaSQXRWidEZ,https://api.spotify.com/v1/tracks/3Gf5nttwcX9aaSQXRWidEZ,https://api.spotify.com/v1/audio-analysis/3Gf5nttwcX9aaSQXRWidEZ,291782,4,rnb,Ride Wit Me,Nelly
0.781,0.746,0.7272727272727273,0.15692002103172284,1,0.17,0.364,0.0,0.098,0.786,0.43623113469849667,audio_features,5ahFyKndeg1hqfmNumL3WF,spotify:track:5ahFyKndeg1hqfmNumL3WF,https://api.spotify.com/v1/tracks/5ahFyKndeg1hqfmNumL3WF,https://api.spotify.com/v1/audio-analysis/5ahFyKndeg1hqfmNumL3WF,229800,4,rnb,Ain't It Funny (feat. Ja Rule & Cadillac Tah) - Murder Remix,Jennifer Lopez
0.483,0.914,0.7272727272727273,0.21820412455453642,1,0.38,0.0202,0.0,0.124,0.362,0.8391169038954958,audio_features,2HAk4odx3V0xWcGsfnNZlX,spotify:track:2HAk4odx3V0xWcGsfnNZlX,https://api.spotify.com/v1/tracks/2HAk4odx3V0xWcGsfnNZlX,https://api.spotify.com/v1/audio-analysis/2HAk4odx3V0xWcGsfnNZlX,224973,4,rnb,Running Back (feat. Flo Rida),Jessica Mauboy
0.624,0.191,0.8181818181818182,0.5398868734152525,1,0.0301,0.719,0.0,0.358,0.726,0.6728687946043448,audio_features,1zJRHhb8yN2LyVfNhmlhH0,spotify:track:1zJRHhb8yN2LyVfNhmlhH0,https://api.spotify.com/v1/tracks/1zJRHhb8yN2LyVfNhmlhH0,https://api.spotify.com/v1/audio-analysis/1zJRHhb8yN2LyVfNhmlhH0,153867,4,country,It Wasn't God Who Made Honky Tonk Angels - 1952 Single Version,Kitty Wells
0.651,0.814,1.0,0.23999532628381137,0,0.307,0.151,0.0,0.368,0.924,0.975434865321015,audio_features,3oOLUDZhHEb6VcxgvWZ0bO,spotify:track:3oOLUDZhHEb6VcxgvWZ0bO,https://api.spotify.com/v1/tracks/3oOLUDZhHEb6VcxgvWZ0bO,https://api.spotify.com/v1/audio-analysis/3oOLUDZhHEb6VcxgvWZ0bO,232853,4,rnb,"Don't Mess with My Man (feat. Brian Casey, Brandon Casey & Mystikal) - Bryan-Michael Cox Remix",Nivea
0.905,0.563,0.7272727272727273,0.4759503491078355,1,0.102,0.0254,9.71e-06,0.113,0.324,0.5296537385837686,audio_features,1rDQ4oMwGJI7B4tovsBOxc,spotify:track:1rDQ4oMwGJI7B4tovsBOxc,https://api.spotify.com/v1/tracks/1rDQ4oMwGJI7B4tovsBOxc,https://api.spotify.com/v1/audio-analysis/1rDQ4oMwGJI7B4tovsBOxc,173948,4,rap,First Class,Jack Harlow
0.861,0.603,0.7272727272727273,0.4490302560124127,0,0.176,0.0521,0.0,0.0924,0.504,0.4853253471276886,audio_features,0FZ4Dmg8jJJAPJnvBIzD9z,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,https://api.spotify.com/v1/tracks/0FZ4Dmg8jJJAPJnvBIzD9z,https://api.spotify.com/v1/audio-analysis/0FZ4Dmg8jJJAPJnvBIzD9z,228760,4,rap,ZEZE (feat. Travis Scott & Offset),Kodak Black
0.6,0.663,0.2727272727272727,0.5536259541984733,1,0.0477,0.225,0.0,0.119,0.286,0.599219979608604,audio_features,4nVBt6MZDDP6tRVdQTgxJg,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,245493,4,pop,Story of My Life,One Direction
0.747,0.712,1.0,0.3630721489526765,0,0.0539,0.057,0.0,0.0885,0.969,0.7621513253966291,audio_features,3dpPfrdOs6gEL12XcT2X3j,spotify:track:3dpPfrdOs6gEL12XcT2X3j,https://api.spotify.com/v1/tracks/3dpPfrdOs6gEL12XcT2X3j,https://api.spotify.com/v1/audio-analysis/3dpPfrdOs6gEL12XcT2X3j,169296,3,rap,TOXIC (feat. Quavo),Carson Lueders
0.842,0.703,0.7272727272727273,0.4698837413098089,1,0.206,0.229,0.0,0.112,0.811,0.463493751402398,audio_features,1DPMqbabMHKm8bN04arwK8,spotify:track:1DPMqbabMHKm8bN04arwK8,https://api.spotify.com/v1/tracks/1DPMqbabMHKm8bN04arwK8,https://api.spotify.com/v1/audio-analysis/1DPMqbabMHKm8bN04arwK8,286533,4,rnb,Screems from Da Old Plantation,King Kapisi
0.862,0.479,0.6363636363636364,0.5374189402348541,1,0.0645,0.0523,0.00126,0.589,0.924,0.5359696789362263,audio_features,3QHONiXGMGU3z68mQInncF,spotify:track:3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/tracks/3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/audio-analysis/3QHONiXGMGU3z68mQInncF,301520,4,rnb,I'll Be Missing You (feat. 112),Diddy
0.302,0.119,0.8181818181818182,0.4846232288535852,0,0.0386,0.975,0.887,0.11,0.0381,0.4871830600669877,audio_features,2Z4aQJh0kesRMookvtfR4y,spotify:track:2Z4aQJh0kesRMookvtfR4y,https://api.spotify.com/v1/tracks/2Z4aQJh0kesRMookvtfR4y,https://api.spotify.com/v1/audio-analysis/2Z4aQJh0kesRMookvtfR4y,820853,4,classical,"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato",Edvard Grieg
0.609,0.569,0.8181818181818182,0.31007411741759316,1,0.0371,0.285,0.0,0.0586,0.787,0.42439318484824723,audio_features,1jGa3ZVWNhqes22ZoVBfOJ,spotify:track:1jGa3ZVWNhqes22ZoVBfOJ,https://api.spotify.com/v1/tracks/1jGa3ZVWNhqes22ZoVBfOJ,https://api.spotify.com/v1/audio-analysis/1jGa3ZVWNhqes22ZoVBfOJ,148320,4,country,My Heart Skips A Beat,Buck Owens
0.754,0.342,0.9090909090909091,0.6731574864235841,0,0.0991,0.073,0.0,0.193,0.423,0.6384723906640596,audio_features,5qHirGR7M9tdm6C17DlzSY,spotify:track:5qHirGR7M9tdm6C17DlzSY,https://api.spotify.com/v1/tracks/5qHirGR7M9tdm6C17DlzSY,https://api.spotify.com/v1/audio-analysis/5qHirGR7M9tdm6C17DlzSY,121347,4,rap,REEL IT IN,Aminé
0.838,0.771,0.09090909090909091,0.29410395655546934,1,0.244,0.0117,0.0,0.0853,0.405,0.8710095784966463,audio_features,2DQ1ITjI0YoLFzuADN1ZBW,spotify:track:2DQ1ITjI0YoLFzuADN1ZBW,https://api.spotify.com/v1/tracks/2DQ1ITjI0YoLFzuADN1ZBW,https://api.spotify.com/v1/audio-analysis/2DQ1ITjI0YoLFzuADN1ZBW,245387,4,rap,No Limit,G-Eazy
0.709,0.745,0.36363636363636365,0.6142175572519084,0,0.0738,0.0225,5.2e-05,0.154,0.576,0.6237539966146324,audio_features,0GX5oOKtU0nnx5OkhenW2i,spotify:track:0GX5oOKtU0nnx5OkhenW2i,https://api.spotify.com/v1/tracks/0GX5oOKtU0nnx5OkhenW2i,https://api.spotify.com/v1/audio-analysis/0GX5oOKtU0nnx5OkhenW2i,234360,4,pop,Closer,Ne-Yo
0.74,0.567,0.7272727272727273,0.3086405328036455,0,0.0702,0.0327,0.0,0.402,0.916,0.4394700642908012,audio_features,6B5vBKtJPOPrS2kMOZPKey,spotify:track:6B5vBKtJPOPrS2kMOZPKey,https://api.spotify.com/v1/tracks/6B5vBKtJPOPrS2kMOZPKey,https://api.spotify.com/v1/audio-analysis/6B5vBKtJPOPrS2kMOZPKey,238933,4,rnb,Rich Girl,Selwyn
0.525,0.61,0.5454545454545454,0.6481870229007634,1,0.0404,0.084,0.0,0.0572,0.293,0.5042168615067856,audio_features,2fmyrECK6bdfoGven0UMZx,spotify:track:2fmyrECK6bdfoGven0UMZx,https://api.spotify.com/v1/tracks/2fmyrECK6bdfoGven0UMZx,https://api.spotify.com/v1/audio-analysis/2fmyrECK6bdfoGven0UMZx,233400,4,pop,Naked,James Arthur
0.853,0.606,0.0,0.2685049950341765,1,0.0713,0.0561,0.0,0.313,0.654,0.4622254958391462,audio_features,3WkibOpDF7cQ5xntM1epyf,spotify:track:3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/tracks/3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/audio-analysis/3WkibOpDF7cQ5xntM1epyf,227600,4,rnb,It Wasn't Me,Shaggy
0.679,0.509,0.36363636363636365,0.42706081673190394,1,0.0617,0.0856,0.0,0.438,0.534,0.703833058544628,audio_features,0WccCTWCY2Jtlh1ddAUZxT,spotify:track:0WccCTWCY2Jtlh1ddAUZxT,https://api.spotify.com/v1/tracks/0WccCTWCY2Jtlh1ddAUZxT,https://api.spotify.com/v1/audio-analysis/0WccCTWCY2Jtlh1ddAUZxT,223547,4,rnb,Tha Crossroads,Bone Thugs-N-Harmony
0.671,0.373,0.8181818181818182,1.0,1,0.0323,0.257,8.01e-05,0.0481,0.732,0.4734979444884202,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4,rock,Africa,TOTO
0.673,0.842,0.2727272727272727,0.22561927052857422,1,0.0366,0.06,0.000257,0.178,0.898,0.6154909418869108,audio_features,09qzRI951OVkXGCc33gzcT,spotify:track:09qzRI951OVkXGCc33gzcT,https://api.spotify.com/v1/tracks/09qzRI951OVkXGCc33gzcT,https://api.spotify.com/v1/audio-analysis/09qzRI951OVkXGCc33gzcT,208107,4,country,My Maria,Brooks & Dunn
0.255,0.234,1.0,0.5078896522112494,0,0.047,0.96,0.597,0.151,0.414,1.0,audio_features,3Yk2IiVDNBzVu84sGQOa2d,spotify:track:3Yk2IiVDNBzVu84sGQOa2d,https://api.spotify.com/v1/tracks/3Yk2IiVDNBzVu84sGQOa2d,https://api.spotify.com/v1/audio-analysis/3Yk2IiVDNBzVu84sGQOa2d,235560,3,classical,"Arsilda, regina di Ponto, RV 700, Act I: L'esperto nocchiero",Antonio Vivaldi
0.413,0.881,1.0,0.3067426926483614,0,0.0367,5.99e-05,0.000308,0.0805,0.364,0.8072211015499323,audio_features,5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,250547,4,rock,Everlong,Foo Fighters
0.742,0.713,0.09090909090909091,0.5269083969465649,0,0.0303,0.0205,0.0,0.059,0.879,0.5940825356601962,audio_features,4gbVRS8gloEluzf0GzDOFc,spotify:track:4gbVRS8gloEluzf0GzDOFc,https://api.spotify.com/v1/tracks/4gbVRS8gloEluzf0GzDOFc,https://api.spotify.com/v1/audio-analysis/4gbVRS8gloEluzf0GzDOFc,189960,4,pop,Maps,Maroon 5
0.8,0.362,0.5454545454545454,0.6338143366244084,0,0.0634,0.035,3.99e-06,0.0667,0.888,0.45393305561788433,audio_features,2lp8xjq0WTm3HZKHuDEweg,spotify:track:2lp8xjq0WTm3HZKHuDEweg,https://api.spotify.com/v1/tracks/2lp8xjq0WTm3HZKHuDEweg,https://api.spotify.com/v1/audio-analysis/2lp8xjq0WTm3HZKHuDEweg,236067,4,rnb,Tell Me,Groove Theory
0.665,0.695,0.0,0.33668282993515214,1,0.0532,0.347,0.0,0.106,0.707,0.4395920119411139,audio_features,6zMUIb4uce1CzpbjR3vMdN,spotify:track:6zMUIb4uce1CzpbjR3vMdN,https://api.spotify.com/v1/tracks/6zMUIb4uce1CzpbjR3vMdN,https://api.spotify.com/v1/audio-analysis/6zMUIb4uce1CzpbjR3vMdN,227387,4,rnb,Foolish,Ashanti
0.404,0.72,0.9090909090909091,0.5081930912311781,0,0.0623,5.59e-05,0.836,0.0466,0.475,0.6223425171718203,audio_features,6GtX0jaNL8IjVQfrDBx81z,spotify:track:6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/tracks/6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/audio-analysis/6GtX0jaNL8IjVQfrDBx81z,258467,4,rock,Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins
0.699,0.558,1.0,0.5913110938712179,1,0.0603,0.462,0.0,0.116,0.493,0.3959705962428533,audio_features,7zLYKWcXnYeHHWidalz7rj,spotify:track:7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/tracks/7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/audio-analysis/7zLYKWcXnYeHHWidalz7rj,165000,4,rap,Noticed,Lil Mosey
0.535,0.716,0.36363636363636365,0.2781775907883083,1,0.0431,0.326,0.0,0.659,0.901,0.48198044072211016,audio_features,2Cdvbe2G4hZsnhNMKyGrie,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/audio-analysis/2Cdvbe2G4hZsnhNMKyGrie,175173,4,rock,I Love Rock 'N Roll,Joan Jett & the Blackhearts
0.425,0.732,0.8181818181818182,0.6567748091603053,1,0.0396,0.00194,0.0103,0.171,0.333,0.5839264325945577,audio_features,2U8g9wVcUu9wsg6i7sFSv8,spotify:track:2U8g9wVcUu9wsg6i7sFSv8,https://api.spotify.com/v1/tracks/2U8g9wVcUu9wsg6i7sFSv8,https://api.spotify.com/v1/audio-analysis/2U8g9wVcUu9wsg6i7sFSv8,240796,4,pop,Every Teardrop Is a Waterfall,Coldplay
0.516,0.764,0.18181818181818182,0.5937977099236641,1,0.0366,0.0717,0.0,0.115,0.376,0.7326103956524751,audio_features,1NhPKVLsHhFUHIOZ32QnS2,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2,224693,4,pop,Secrets,OneRepublic
0.785,0.903,0.18181818181818182,0.32459270752521335,1,0.21,0.258,0.0,0.169,0.565,0.6929188426601985,audio_features,29TPjc8wxfz4XMn21O7VsZ,spotify:track:29TPjc8wxfz4XMn21O7VsZ,https://api.spotify.com/v1/tracks/29TPjc8wxfz4XMn21O7VsZ,https://api.spotify.com/v1/audio-analysis/29TPjc8wxfz4XMn21O7VsZ,193234,4,rap,Sky,Playboi Carti
0.817,0.664,0.5454545454545454,0.4447040953438102,0,0.0387,0.124,0.00378,0.173,0.729,0.5258626576783119,audio_features,6IwTZB5S5s2nAlfd8WpLFx,spotify:track:6IwTZB5S5s2nAlfd8WpLFx,https://api.spotify.com/v1/tracks/6IwTZB5S5s2nAlfd8WpLFx,https://api.spotify.com/v1/audio-analysis/6IwTZB5S5s2nAlfd8WpLFx,246173,4,rnb,Fade Away,Ché-Fu
0.67,0.855,0.0,0.2895992366412214,0,0.0499,0.0124,0.0,0.335,0.648,0.594171624283579,audio_features,62zFEHfAYl5kdHYOivj4BC,spotify:track:62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC,227280,4,pop,International Love (feat. Chris Brown),Pitbull
0.683,0.594,0.18181818181818182,0.4588684676705049,1,0.0347,0.385,8.61e-05,0.121,0.734,0.5877946020478513,audio_features,2K2M0TcglCRLLpFOzKeFZA,spotify:track:2K2M0TcglCRLLpFOzKeFZA,https://api.spotify.com/v1/tracks/2K2M0TcglCRLLpFOzKeFZA,https://api.spotify.com/v1/audio-analysis/2K2M0TcglCRLLpFOzKeFZA,250400,4,rock,Sunshine Of Your Love,Cream
0.476,0.718,0.7272727272727273,0.5065839694656489,1,0.0576,0.0784,1.02e-05,0.122,0.142,0.9892004790988191,audio_features,4pdPtRcBmOSQDlJ3Fk945m,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,https://api.spotify.com/v1/tracks/4pdPtRcBmOSQDlJ3Fk945m,https://api.spotify.com/v1/audio-analysis/4pdPtRcBmOSQDlJ3Fk945m,205947,4,pop,Let Me Love You,DJ Snake
0.54,0.0568,0.9090909090909091,1.0,1,0.0351,0.917,1.01e-06,0.12,0.506,0.5479521214022429,audio_features,6zFsz86nAj5gcvzyVqNL3k,spotify:track:6zFsz86nAj5gcvzyVqNL3k,https://api.spotify.com/v1/tracks/6zFsz86nAj5gcvzyVqNL3k,https://api.spotify.com/v1/audio-analysis/6zFsz86nAj5gcvzyVqNL3k,171333,4,country,I Fall To Pieces - Single Version,Patsy Cline
